"","subject_id","subject_language.x","survey_time","chrome","firefox","IE","safari","opera","other","don't know","headphones","speakers","earbuds","very bad","bad","normal","good","very good","distractions_yes","distractions_no","wireless","wired","very_slowly","slowly","tolerably_so","pretty_fast","no_loading_time","satisfaction","subject_language.y","18-29yrs","30-39yrs","40-49yrs","50-59yrs","60-69yrs","more_than_69yrs","handedness_L","handedness_R","french_native","french_non_native","lang_other_target_no","lang_other_target_yes","other_lang_na","other_lang_na2","other_lang_native","other_lang_bcpdexp","other_lang_assezdexp","other_lang_unpeudexp","other_lang_trespeudexp","other_lang_comp_na","other_lang_comp_na2","other_lang_comp_native","other_lang_presque_native","other_lang_avancee","other_lang_intermediare","other_lang_debutant","hear_vis_problems_yes","hear_vis_problems_no","troubles_de_lang_yes","troubles_de_lang_no","ling_course_yes","ling_course_no","phonet_course_yes","phonet_course_no","phonog_course_yes","phonog_course_no","subject_language","trial_type","tripletid","S-order","A_Order","RT","order","first_sound","second_sound","paid_attention","corr_ans","context","file_OTH","file_TGT","file_X","speaker_OTH","speaker_TGT","speaker_X","vowel_OTH","vowel_TGT","vowel_X","vowel_eng","vowel_fr","word_OTH","word_TGT","word_X","user_resp","user_corr"
"2584","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet70","orderSI=97","orderAI=108","0:3.1","108;",0,1,NA,"B","F_P","veronique_eng_68","maureen_fr_90","remi_fr_86","veronique","maureen","remi","AH","Y","Y","AH","Y","FAHP","FYP","FYP","B",1
"2585","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet7","orderSI=122","orderAI=109","0:3.9","109;",0,1,NA,"B","S_F","veronique_fr_166","maureen_eng_53","jeremy_eng_53","veronique","maureen","jeremy","A","AE","AE","AE","A","SAF","SAEF","SAEF","B",1
"2586","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet88","orderSI=105","orderAI=110","0:3.9","110;",1,0,NA,"A","S_G","maureen_eng_6","veronique_fr_71","remi_fr_221","maureen","veronique","remi","UH","I","I","UH","I","SUHG","SIG","SIG","A",1
"2587","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet16","orderSI=125","orderAI=111","0:3.2","111;",1,0,NA,"A","V_K","veronique_eng_214","maureen_fr_98","remi_fr_93","veronique","maureen","remi","IH","Y","Y","IH","Y","VIHK","VYK","VYK","A",1
"2588","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet75","orderSI=102","orderAI=112","0:3.7","112;",0,1,NA,"B","SH_B","maureen_fr_43","veronique_eng_13","ewan_eng_13","maureen","veronique","ewan","E","UH","UH","UH","E","SHEB","SHUHB","SHUHB","B",1
"2589","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet61","orderSI=103","orderAI=113","0:3.2","113;",1,0,NA,"A","SH_V","maureen_fr_65","veronique_eng_115","jeremy_eng_119","maureen","veronique","jeremy","E","AH","AH","AH","E","SHEV","SHAHV","SHAHV","A",1
"2590","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet64","orderSI=98","orderAI=114","0:3.0","114;",1,0,NA,"A","V_B","maureen_eng_227","veronique_fr_215","marc_fr_215","maureen","veronique","marc","IH","A","A","IH","A","VIHB","VAB","VAB","A",1
"2591","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet29","orderSI=130","orderAI=115","0:3.1","115;",0,1,NA,"A","F_P","veronique_fr_181","maureen_eng_71","ewan_eng_72","veronique","maureen","ewan","OE","AH","AH","AH","OE","FOEP","FAHP","FAHP","B",0
"2592","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet12","orderSI=120","orderAI=116","0:5.2","116;",1,0,NA,"A","SH_V","maureen_eng_59","veronique_fr_144","marc_fr_139","maureen","veronique","marc","AE","OE","OE","AE","OE","SHAEV","SHOEV","SHOEV","A",1
"2593","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet74","orderSI=101","orderAI=117","0:3.5","117;",0,1,NA,"B","V_B","maureen_eng_46","veronique_fr_17","remi_fr_17","maureen","veronique","remi","AE","U","U","AE","U","VAEB","VUB","VUB","B",1
"2594","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet5","orderSI=113","orderAI=118","0:3.4","118;",1,0,NA,"A","S_G","veronique_fr_6","maureen_eng_217","ewan_eng_223","veronique","maureen","ewan","U","IH","IH","IH","U","SUG","SIHG","SIHG","A",1
"2595","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet60","orderSI=100","orderAI=119","0:3.4","119;",1,0,NA,"A","V_P","veronique_eng_86","maureen_fr_96","remi_fr_91","veronique","maureen","remi","AH","Y","Y","AH","Y","VAHP","VYP","VYP","A",1
"2596","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet13","orderSI=121","orderAI=120","0:3.0","120;",1,0,NA,"A","SH_B","veronique_fr_74","maureen_eng_73","jeremy_eng_73","veronique","maureen","jeremy","I","AH","AH","AH","I","SHIB","SHAHB","SHAHB","A",1
"2597","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet38","orderSI=116","orderAI=121","0:3.6","121;",1,0,NA,"B","Z_G","maureen_eng_66","veronique_fr_67","marc_fr_64","maureen","veronique","marc","AH","I","I","AH","I","ZAHG","ZIG","ZIG","A",0
"2598","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet63","orderSI=108","orderAI=122","0:3.6","122;",1,0,NA,"B","Z_F","veronique_fr_132","maureen_eng_21","jeremy_eng_21","veronique","maureen","jeremy","OE","UH","UH","UH","OE","ZOEF","ZUHF","ZUHF","A",0
"2599","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet4","orderSI=118","orderAI=123","0:3.3","123;",1,0,NA,"A","Z_SH","maureen_eng_231","veronique_fr_53","remi_fr_53","maureen","veronique","remi","IH","E","E","IH","E","ZIHSH","ZESH","ZESH","A",1
"2600","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet109","orderSI=111","orderAI=124","0:3.4","124;",0,1,NA,"A","Z_SH","maureen_fr_170","veronique_eng_48","ewan_eng_52","maureen","veronique","ewan","A","AE","AE","AE","A","ZASH","ZAESH","ZAESH","B",0
"2601","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet2","orderSI=126","orderAI=125","0:3.3","125;",0,1,NA,"B","V_B","maureen_eng_46","veronique_fr_215","remi_fr_216","maureen","veronique","remi","AE","A","A","AE","A","VAEB","VAB","VAB","B",1
"2602","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet14","orderSI=128","orderAI=126","0:2.9","126;",0,1,NA,"B","Z_D","veronique_eng_5","maureen_fr_5","remi_fr_5","veronique","maureen","remi","UH","U","U","UH","U","ZUHD","ZUD","ZUD","B",1
"2603","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet48","orderSI=99","orderAI=127","0:3.3","127;",1,0,NA,"A","Z_F","veronique_eng_104","maureen_fr_169","remi_fr_161","veronique","maureen","remi","AH","A","A","AH","A","ZAHF","ZAF","ZAF","A",1
"2604","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet28","orderSI=127","orderAI=128","0:3.2","128;",1,0,NA,"A","Z_F","veronique_eng_219","maureen_fr_157","remi_fr_148","veronique","maureen","remi","IH","O","O","IH","O","ZIHF","ZOF","ZOF","A",1
"2605","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet6","orderSI=119","orderAI=129","0:3.1","129;",0,1,NA,"B","V_K","veronique_eng_214","maureen_fr_196","remi_fr_190","veronique","maureen","remi","IH","OE","OE","IH","OE","VIHK","VOEK","VOEK","B",1
"2606","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet108","orderSI=106","orderAI=130","0:3.6","130;",1,0,NA,"A","V_G","maureen_eng_45","veronique_fr_95","remi_fr_94","maureen","veronique","remi","AE","Y","Y","AE","Y","VAEG","VYG","VYG","A",1
"2607","X_DIWNKZUABP","eng","0:21.8",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,100,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet58","orderSI=96","orderAI=131","0:2.9","131;",0,1,NA,"B","V_G","maureen_eng_76","veronique_fr_16","marc_fr_11","maureen","veronique","marc","AH","U","U","AH","U","VAHG","VUG","VUG","B",1
"2608","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet33","orderSI=23","orderAI=16","0:4.3","16;",0,1,NA,"A","V_G","maureen_fr_197","veronique_eng_215","ewan_eng_232","maureen","veronique","ewan","OE","IH","IH","IH","OE","VOEG","VIHG","VIHG","B",0
"2609","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet30","orderSI=16","orderAI=17","0:4.4","17;",1,0,NA,"B","Z_D","veronique_eng_65","maureen_fr_184","marc_fr_175","veronique","maureen","marc","AH","OE","OE","AH","OE","ZAHD","ZOED","ZOED","A",0
"2610","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet35","orderSI=31","orderAI=18","0:5.9","18;",1,0,NA,"B","F_P","veronique_fr_8","maureen_eng_219","jeremy_eng_219","veronique","maureen","jeremy","U","IH","IH","IH","U","FUP","FIHP","FIHP","A",0
"2611","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet24","orderSI=17","orderAI=19","0:4.2","19;",0,1,NA,"A","Z_D","veronique_eng_36","maureen_fr_40","remi_fr_39","veronique","maureen","remi","AE","E","E","AE","E","ZAED","ZED","ZED","B",0
"2612","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet78","orderSI=53","orderAI=20","0:3.8","20;",0,1,NA,"B","SH_B","maureen_eng_223","veronique_fr_90","remi_fr_89","maureen","veronique","remi","IH","Y","Y","IH","Y","SHIHB","SHYB","SHYB","B",1
"2613","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet90","orderSI=36","orderAI=21","0:5.5","21;",0,1,NA,"B","V_F","veronique_eng_59","maureen_fr_68","marc_fr_60","veronique","maureen","marc","AE","E","E","AE","E","VAEF","VEF","VEF","B",1
"2614","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet111","orderSI=43","orderAI=22","0:5.8","22;",1,0,NA,"B","Z_S","maureen_fr_55","veronique_eng_218","ewan_eng_235","maureen","veronique","ewan","E","IH","IH","IH","E","ZES","ZIHS","ZIHS","A",0
"2615","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet27","orderSI=22","orderAI=23","0:6.6","23;",0,1,NA,"B","V_G","veronique_fr_47","maureen_eng_76","ewan_eng_77","veronique","maureen","ewan","E","AH","AH","AH","E","VEG","VAHG","VAHG","B",1
"2616","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet107","orderSI=52","orderAI=24","0:6.7","24;",1,0,NA,"B","V_SH","maureen_fr_166","veronique_eng_33","ewan_eng_36","maureen","veronique","ewan","O","UH","UH","UH","O","VOSH","VUHSH","VUHSH","A",0
"2617","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet26","orderSI=25","orderAI=25","0:6.7","25;",1,0,NA,"B","Z_B","veronique_eng_204","maureen_fr_4","remi_fr_4","veronique","maureen","remi","IH","U","U","IH","U","ZIHB","ZUB","ZUB","A",0
"2618","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet104","orderSI=38","orderAI=26","0:3.8","26;",0,1,NA,"A","Z_V","veronique_eng_221","maureen_fr_23","marc_fr_18","veronique","maureen","marc","IH","U","U","IH","U","ZIHV","ZUV","ZUV","B",0
"2619","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet50","orderSI=51","orderAI=27","0:6.4","27;",0,1,NA,"B","Z_S","veronique_eng_93","maureen_fr_168","marc_fr_158","veronique","maureen","marc","AH","A","A","AH","A","ZAHS","ZAS","ZAS","B",1
"2620","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet9","orderSI=30","orderAI=28","0:4.3","28;",0,1,NA,"A","V_B","maureen_fr_100","veronique_eng_17","jeremy_eng_17","maureen","veronique","jeremy","Y","UH","UH","UH","Y","VYB","VUHB","VUHB","B",0
"2621","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet110","orderSI=41","orderAI=29","0:4.9","29;",1,0,NA,"B","SH_S","maureen_eng_31","veronique_fr_107","remi_fr_106","maureen","veronique","remi","UH","I","I","UH","I","SHUHS","SHIS","SHIS","A",0
"2622","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet93","orderSI=49","orderAI=30","0:4.6","30;",1,0,NA,"A","V_SH","veronique_fr_128","maureen_eng_236","jeremy_eng_238","veronique","maureen","jeremy","Y","IH","IH","IH","Y","VYSH","VIHSH","VIHSH","A",1
"2623","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet20","orderSI=33","orderAI=31","0:5.0","31;",0,1,NA,"A","Z_B","maureen_eng_4","veronique_fr_82","marc_fr_77","maureen","veronique","marc","UH","Y","Y","UH","Y","ZUHB","ZYB","ZYB","B",0
"2624","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet37","orderSI=28","orderAI=32","0:3.7","32;",0,1,NA,"A","V_K","veronique_fr_76","maureen_eng_15","ewan_eng_15","veronique","maureen","ewan","I","UH","UH","UH","I","VIK","VUHK","VUHK","B",0
"2625","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet47","orderSI=40","orderAI=33","0:4.7","33;",1,0,NA,"B","S_G","maureen_fr_222","veronique_eng_67","jeremy_eng_70","maureen","veronique","jeremy","A","AH","AH","AH","A","SAG","SAHG","SAHG","A",0
"2626","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet31","orderSI=21","orderAI=34","0:5.3","34;",0,1,NA,"B","Z_V","veronique_fr_134","maureen_eng_100","jeremy_eng_98","veronique","maureen","jeremy","OE","AH","AH","AH","OE","ZOEV","ZAHV","ZAHV","B",1
"2627","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet19","orderSI=19","orderAI=35","0:6.3","35;",1,0,NA,"B","Z_V","veronique_fr_164","maureen_eng_23","jeremy_eng_23","veronique","maureen","jeremy","A","UH","UH","UH","A","ZAV","ZUHV","ZUHV","A",0
"2628","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet23","orderSI=29","orderAI=36","0:8.9","36;",1,0,NA,"B","Z_D","veronique_fr_69","maureen_eng_68","jeremy_eng_68","veronique","maureen","jeremy","I","AH","AH","AH","I","ZID","ZAHD","ZAHD","A",0
"2629","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet34","orderSI=34","orderAI=37","0:4.4","37;",1,0,NA,"B","Z_V","veronique_eng_95","maureen_fr_58","remi_fr_54","veronique","maureen","remi","AH","E","E","AH","E","ZAHV","ZEV","ZEV","A",0
"2630","X_LYNRJZOKTD","eng","0:23.3",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,93,"eng",0,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"eng","prot_catch_trial","triplet105","orderSI=44","orderAI=39","0:4.3","39;",0,1,NA,"A","Z_D","maureen_fr_203","veronique_eng_205","jeremy_eng_216","maureen","veronique","jeremy","O","IH","IH","IH","O","ZOD","ZIHD","ZIHD","B",0
